Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ
18/02/17 00:50:19.123,53.000000,1.095072,Locked,1303.000,35.550,-0.424,-0.720,0.551
18/02/17 00:50:20.399,53.000000,1.095072,Locked,1302.000,35.570,-0.426,-0.720,0.550
18/02/17 00:50:21.660,54.000000,1.078480,Locked,1302.000,35.570,-0.422,-0.719,0.550
18/02/17 00:50:22.438,53.000000,1.095072,Locked,1299.000,35.570,-0.422,-0.719,0.549
18/02/17 00:50:23.709,54.000000,1.078480,Locked,1298.000,35.570,-0.422,-0.721,0.549
18/02/17 00:50:24.583,54.000000,1.078480,Locked,1297.000,35.570,-0.423,-0.720,0.550
18/02/17 00:50:25.949,54.000000,1.078480,Locked,1297.000,35.570,-0.424,-0.721,0.549
18/02/17 00:50:27.029,54.000000,1.045296,Locked,1297.000,35.570,-0.421,-0.719,0.549
18/02/17 00:50:28.191,55.000000,1.061888,Locked,1295.000,35.570,-0.425,-0.720,0.550
18/02/17 00:50:28.875,55.000000,1.078480,Locked,1295.000,35.570,-0.424,-0.718,0.551
18/02/17 00:50:30.248,55.000000,1.045296,Locked,1295.000,35.570,-0.424,-0.720,0.550
18/02/17 00:50:30.923,55.000000,1.045296,Locked,1294.000,35.570,-0.423,-0.719,0.549
18/02/17 00:50:32.092,55.000000,1.095072,Locked,1294.000,35.570,-0.424,-0.719,0.550
18/02/17 00:50:33.167,55.000000,1.045296,Locked,1293.000,35.570,-0.424,-0.720,0.549
18/02/17 00:50:34.238,55.000000,1.078480,Locked,1292.000,35.570,-0.425,-0.720,0.552
18/02/17 00:50:35.218,56.000000,1.078480,Locked,1292.000,35.570,-0.423,-0.720,0.549
18/02/17 00:50:36.675,56.000000,1.078480,Locked,1290.000,35.570,-0.423,-0.721,0.551
18/02/17 00:50:37.455,55.000000,1.095072,Locked,1290.000,35.570,-0.422,-0.718,0.552
18/02/17 00:50:38.526,55.000000,1.128256,Locked,1289.000,35.570,-0.424,-0.721,0.551
18/02/17 00:50:39.602,54.000000,1.095072,Locked,1288.000,35.570,-0.423,-0.719,0.551
18/02/17 00:50:40.871,54.000000,1.111664,Locked,1288.000,35.570,-0.423,-0.719,0.549
18/02/17 00:50:41.847,54.000000,1.111664,Locked,1286.000,35.570,-0.423,-0.720,0.549
18/02/17 00:50:42.932,54.000000,1.095072,Locked,1285.000,35.570,-0.424,-0.720,0.552
18/02/17 00:50:44.186,54.000000,1.128256,Locked,1285.000,35.570,-0.423,-0.721,0.549
18/02/17 00:50:45.166,53.000000,1.111664,Locked,1285.000,35.570,-0.423,-0.720,0.550
18/02/17 00:50:46.327,54.000000,1.095072,Locked,1284.000,35.570,-0.423,-0.718,0.550
18/02/17 00:50:47.402,53.000000,1.078480,Locked,1284.000,35.570,-0.423,-0.720,0.551
18/02/17 00:50:48.472,53.000000,1.078480,Locked,1283.000,35.570,-0.423,-0.719,0.551
18/02/17 00:50:49.545,53.000000,1.061888,Locked,1283.000,35.570,-0.423,-0.719,0.550
18/02/17 00:50:50.721,54.000000,1.078480,Locked,1283.000,35.590,-0.423,-0.719,0.549
18/02/17 00:50:51.690,54.000000,1.078480,Locked,1283.000,35.590,-0.423,-0.719,0.552
18/02/17 00:50:52.961,54.000000,1.061888,Locked,1284.000,35.590,-0.423,-0.721,0.550
18/02/17 00:50:54.225,55.000000,1.078480,Locked,1285.000,35.590,-0.422,-0.719,0.548
18/02/17 00:50:54.909,55.000000,1.078480,Locked,1284.000,35.590,-0.422,-0.720,0.550
18/02/17 00:50:55.979,55.000000,1.061888,Locked,1284.000,35.590,-0.422,-0.719,0.549
18/02/17 00:50:57.345,55.000000,1.061888,Locked,1283.000,35.590,-0.423,-0.720,0.550
18/02/17 00:50:58.418,55.000000,1.078480,Locked,1283.000,35.590,-0.424,-0.721,0.551
18/02/17 00:50:59.197,56.000000,1.061888,Locked,1281.000,35.590,-0.423,-0.719,0.550
18/02/17 00:51:00.563,56.000000,1.078480,Locked,1281.000,35.590,-0.424,-0.719,0.551
18/02/17 00:51:01.343,55.000000,1.078480,Locked,1280.000,35.590,-0.424,-0.720,0.550
18/02/17 00:51:02.711,55.000000,1.095072,Locked,1280.000,35.590,-0.425,-0.722,0.551
18/02/17 00:51:03.687,55.000000,1.078480,Locked,1279.000,35.590,-0.422,-0.720,0.550
18/02/17 00:51:05.050,55.000000,1.095072,Locked,1279.000,35.590,-0.424,-0.721,0.550
18/02/17 00:51:05.731,54.000000,1.111664,Locked,1278.000,35.590,-0.423,-0.720,0.550
18/02/17 00:51:07.100,54.000000,1.078480,Locked,1278.000,35.590,-0.424,-0.721,0.551
18/02/17 00:51:08.268,54.000000,1.111664,Locked,1276.000,35.590,-0.422,-0.720,0.549
18/02/17 00:51:09.340,54.000000,1.128256,Locked,1275.000,35.590,-0.423,-0.720,0.550
18/02/17 00:51:10.125,54.000000,1.095072,Locked,1274.000,35.590,-0.423,-0.721,0.548
18/02/17 00:51:11.191,53.000000,1.095072,Locked,1273.000,35.590,-0.424,-0.721,0.550
18/02/17 00:51:12.660,53.000000,1.095072,Locked,1271.000,35.590,-0.425,-0.720,0.551
18/02/17 00:51:13.334,53.000000,1.078480,Locked,1271.000,35.590,-0.424,-0.721,0.549
18/02/17 00:51:14.899,54.000000,1.095072,Locked,1269.000,35.590,-0.424,-0.720,0.548
18/02/17 00:51:15.579,54.000000,1.078480,Locked,1267.000,35.590,-0.423,-0.720,0.549
18/02/17 00:51:16.653,54.000000,1.061888,Locked,1267.000,35.590,-0.424,-0.720,0.549
18/02/17 00:51:17.722,54.000000,1.078480,Locked,1266.000,35.590,-0.422,-0.719,0.550
18/02/17 00:51:19.090,54.000000,1.111664,Locked,1266.000,35.590,-0.421,-0.719,0.550
18/02/17 00:51:20.162,54.000000,1.078480,Locked,1265.000,35.600,-0.424,-0.721,0.550
18/02/17 00:51:20.942,54.000000,1.095072,Locked,1265.000,35.600,-0.423,-0.720,0.550
18/02/17 00:51:22.110,55.000000,1.111664,Locked,1265.000,35.600,-0.423,-0.720,0.548
18/02/17 00:51:23.196,55.000000,1.078480,Locked,1264.000,35.600,-0.424,-0.721,0.551
18/02/17 00:51:24.258,56.000000,1.045296,Locked,1264.000,35.600,-0.421,-0.719,0.551
18/02/17 00:51:25.328,55.000000,1.078480,Locked,1264.000,35.600,-0.424,-0.721,0.549
18/02/17 00:51:26.305,54.000000,1.028704,Locked,1262.000,35.600,-0.423,-0.721,0.550
18/02/17 00:51:27.681,55.000000,1.061888,Locked,1262.000,35.600,-0.424,-0.721,0.551
18/02/17 00:51:28.845,55.000000,1.128256,Locked,1262.000,35.600,-0.425,-0.721,0.548
18/02/17 00:51:30.012,54.000000,1.111664,Locked,1261.000,35.600,-0.421,-0.718,0.549
18/02/17 00:51:30.789,55.000000,1.128256,Locked,1261.000,35.600,-0.424,-0.721,0.550
18/02/17 00:51:31.959,54.000000,1.161440,Locked,1260.000,35.600,-0.423,-0.719,0.550
18/02/17 00:51:33.032,53.000000,1.095072,Locked,1260.000,35.600,-0.423,-0.721,0.549
18/02/17 00:51:34.210,53.000000,1.128256,Locked,1259.000,35.600,-0.423,-0.720,0.549
18/02/17 00:51:35.383,53.000000,1.144848,Locked,1259.000,35.600,-0.422,-0.719,0.550
18/02/17 00:51:36.444,52.000000,1.111664,Locked,1257.000,35.600,-0.422,-0.720,0.549
18/02/17 00:51:37.516,52.000000,1.095072,Locked,1257.000,35.600,-0.424,-0.719,0.551
18/02/17 00:51:38.886,52.000000,1.128256,Locked,1256.000,35.600,-0.422,-0.719,0.550
18/02/17 00:51:39.758,52.000000,1.095072,Locked,1256.000,35.600,-0.422,-0.720,0.550
18/02/17 00:51:40.831,53.000000,1.061888,Locked,1256.000,35.600,-0.424,-0.720,0.550
18/02/17 00:51:42.101,53.000000,1.095072,Locked,1255.000,35.600,-0.424,-0.719,0.551
18/02/17 00:51:42.977,54.000000,1.078480,Locked,1257.000,35.600,-0.424,-0.720,0.549
18/02/17 00:51:44.154,55.000000,1.061888,Locked,1256.000,35.600,-0.423,-0.720,0.550
18/02/17 00:51:45.320,54.000000,1.078480,Locked,1257.000,35.600,-0.422,-0.718,0.550
18/02/17 00:51:46.585,54.000000,1.095072,Locked,1257.000,35.600,-0.423,-0.720,0.551
18/02/17 00:51:47.366,54.000000,1.111664,Locked,1256.000,35.600,-0.424,-0.719,0.549
18/02/17 00:51:48.732,54.000000,1.095072,Locked,1255.000,35.600,-0.425,-0.721,0.551
18/02/17 00:51:49.903,54.000000,1.078480,Locked,1255.000,35.600,-0.422,-0.719,0.548
18/02/17 00:51:50.484,54.000000,1.028704,Locked,1254.000,35.610,-0.423,-0.720,0.549
18/02/17 00:51:51.857,55.000000,1.095072,Locked,1253.000,35.610,-0.424,-0.719,0.550
18/02/17 00:51:52.733,54.000000,1.128256,Locked,1250.000,35.610,-0.424,-0.720,0.548
18/02/17 00:51:54.296,54.000000,1.128256,Locked,1250.000,35.610,-0.422,-0.719,0.549
18/02/17 00:51:54.975,54.000000,1.128256,Locked,1249.000,35.610,-0.424,-0.721,0.550
18/02/17 00:51:56.146,53.000000,1.161440,Locked,1249.000,35.610,-0.424,-0.718,0.549
18/02/17 00:51:57.312,53.000000,1.144848,Locked,1248.000,35.610,-0.423,-0.719,0.550
18/02/17 00:51:58.775,53.000000,1.178032,Locked,1248.000,35.610,-0.425,-0.722,0.551
18/02/17 00:51:59.943,52.000000,1.161440,Locked,1246.000,35.610,-0.423,-0.719,0.550
18/02/17 00:52:01.017,51.000000,1.178032,Locked,1245.000,35.610,-0.423,-0.720,0.548
18/02/17 00:52:01.991,51.000000,1.161440,Locked,1244.000,35.610,-0.423,-0.721,0.551
18/02/17 00:52:03.457,51.000000,1.144848,Locked,1244.000,35.610,-0.423,-0.721,0.549
18/02/17 00:52:04.434,51.000000,1.144848,Locked,1243.000,35.610,-0.423,-0.720,0.550
18/02/17 00:52:05.795,51.000000,1.111664,Locked,1240.000,35.610,-0.424,-0.721,0.549
18/02/17 00:52:06.868,51.000000,1.095072,Locked,1240.000,35.610,-0.423,-0.720,0.548
18/02/17 00:52:07.645,52.000000,1.111664,Locked,1238.000,35.610,-0.423,-0.720,0.551
18/02/17 00:52:08.817,52.000000,1.078480,Locked,1237.000,35.610,-0.424,-0.720,0.549
18/02/17 00:52:10.090,52.000000,1.061888,Locked,1235.000,35.610,-0.424,-0.721,0.550
18/02/17 00:52:10.867,54.000000,1.095072,Locked,1235.000,35.610,-0.422,-0.719,0.548
18/02/17 00:52:11.939,54.000000,1.095072,Locked,1234.000,35.610,-0.423,-0.720,0.550
18/02/17 00:52:13.406,53.000000,1.061888,Locked,1234.000,35.610,-0.423,-0.720,0.548
18/02/17 00:52:14.080,54.000000,1.078480,Locked,1234.000,35.610,-0.420,-0.719,0.549
18/02/17 00:52:15.154,54.000000,1.095072,Locked,1233.000,35.610,-0.423,-0.719,0.549
18/02/17 00:52:16.326,54.000000,1.061888,Locked,1233.000,35.610,-0.423,-0.719,0.550
18/02/17 00:52:17.395,54.000000,1.111664,Locked,1232.000,35.610,-0.421,-0.720,0.548
18/02/17 00:52:18.470,54.000000,1.111664,Locked,1230.000,35.610,-0.423,-0.720,0.550
18/02/17 00:52:19.540,54.000000,1.078480,Locked,1230.000,35.610,-0.425,-0.720,0.550
18/02/17 00:52:20.912,54.000000,1.095072,Locked,1230.000,35.630,-0.425,-0.721,0.551
18/02/17 00:52:21.783,54.000000,1.111664,Locked,1229.000,35.630,-0.424,-0.720,0.550
18/02/17 00:52:23.152,55.000000,1.061888,Locked,1228.000,35.630,-0.423,-0.719,0.549
18/02/17 00:52:23.928,55.000000,1.078480,Locked,1228.000,35.630,-0.423,-0.720,0.550
18/02/17 00:52:25.102,54.000000,1.095072,Locked,1228.000,35.630,-0.423,-0.720,0.551
18/02/17 00:52:26.365,54.000000,1.061888,Locked,1227.000,35.630,-0.424,-0.721,0.552
18/02/17 00:52:27.146,54.000000,1.095072,Locked,1227.000,35.630,-0.423,-0.720,0.552
18/02/17 00:52:28.323,54.000000,1.111664,Locked,1226.000,35.630,-0.421,-0.720,0.549
18/02/17 00:52:29.296,54.000000,1.078480,Locked,1226.000,35.630,-0.424,-0.721,0.551
18/02/17 00:52:30.470,54.000000,1.095072,Locked,1226.000,35.630,-0.425,-0.720,0.550
18/02/17 00:52:31.535,54.000000,1.111664,Locked,1224.000,35.630,-0.423,-0.720,0.550
18/02/17 00:52:32.810,53.000000,1.095072,Locked,1224.000,35.630,-0.424,-0.722,0.551
18/02/17 00:52:33.776,54.000000,1.111664,Locked,1223.000,35.630,-0.425,-0.721,0.549
18/02/17 00:52:35.050,54.000000,1.111664,Locked,1223.000,35.630,-0.423,-0.720,0.551
18/02/17 00:52:36.118,53.000000,1.095072,Locked,1224.000,35.630,-0.424,-0.719,0.551
18/02/17 00:52:37.290,53.000000,1.111664,Locked,1223.000,35.630,-0.423,-0.720,0.549
18/02/17 00:52:38.166,53.000000,1.111664,Locked,1223.000,35.630,-0.423,-0.719,0.549
18/02/17 00:52:39.237,53.000000,1.078480,Locked,1226.000,35.630,-0.423,-0.718,0.551
18/02/17 00:52:40.505,53.000000,1.111664,Locked,1226.000,35.630,-0.423,-0.721,0.549
18/02/17 00:52:41.677,53.000000,1.128256,Locked,1227.000,35.630,-0.422,-0.719,0.550
18/02/17 00:52:42.844,53.000000,1.111664,Locked,1227.000,35.630,-0.423,-0.719,0.549
18/02/17 00:52:43.729,54.000000,1.128256,Locked,1227.000,35.630,-0.422,-0.720,0.548
18/02/17 00:52:45.089,54.000000,1.095072,Locked,1227.000,35.630,-0.423,-0.720,0.551
18/02/17 00:52:46.065,53.000000,1.045296,Locked,1226.000,35.630,-0.422,-0.719,0.549
18/02/17 00:52:47.140,54.000000,1.078480,Locked,1227.000,35.630,-0.422,-0.720,0.550
18/02/17 00:52:48.012,54.000000,1.078480,Locked,1227.000,35.630,-0.423,-0.720,0.549
18/02/17 00:52:49.083,53.000000,1.045296,Locked,1227.000,35.630,-0.423,-0.719,0.550
18/02/17 00:52:50.361,54.000000,1.078480,Locked,1226.000,35.640,-0.424,-0.720,0.551
18/02/17 00:52:51.228,54.000000,1.078480,Locked,1227.000,35.640,-0.424,-0.719,0.551
18/02/17 00:52:52.598,55.000000,1.061888,Locked,1224.000,35.640,-0.423,-0.720,0.548
18/02/17 00:52:53.375,55.000000,1.095072,Locked,1224.000,35.640,-0.423,-0.720,0.552
18/02/17 00:52:54.741,55.000000,1.111664,Locked,1224.000,35.640,-0.424,-0.720,0.550
18/02/17 00:52:55.617,54.000000,1.095072,Locked,1223.000,35.640,-0.424,-0.719,0.550
18/02/17 00:52:56.988,56.000000,1.045296,Locked,1222.000,35.640,-0.424,-0.720,0.550
18/02/17 00:52:58.061,55.000000,1.111664,Locked,1222.000,35.640,-0.424,-0.720,0.550
18/02/17 00:52:58.932,54.000000,1.144848,Locked,1221.000,35.640,-0.424,-0.720,0.549
18/02/17 00:53:00.115,54.000000,1.111664,Locked,1221.000,35.640,-0.423,-0.721,0.549
18/02/17 00:53:01.173,54.000000,1.161440,Locked,1221.000,35.640,-0.424,-0.721,0.551
18/02/17 00:53:02.544,53.000000,1.161440,Locked,1220.000,35.640,-0.424,-0.722,0.550
18/02/17 00:53:03.515,53.000000,1.161440,Locked,1218.000,35.640,-0.423,-0.720,0.550
18/02/17 00:53:04.689,52.000000,1.194624,Locked,1216.000,35.640,-0.424,-0.722,0.551
18/02/17 00:53:05.951,51.000000,1.194624,Locked,1215.000,35.640,-0.424,-0.719,0.550
18/02/17 00:53:07.513,51.000000,1.178032,Locked,1212.000,35.640,-0.424,-0.719,0.549
18/02/17 00:53:08.490,50.000000,1.211216,Locked,1212.000,35.640,-0.423,-0.720,0.549
18/02/17 00:53:09.661,50.000000,1.178032,Locked,1211.000,35.640,-0.423,-0.721,0.550
18/02/17 00:53:10.637,50.000000,1.178032,Locked,1211.000,35.640,-0.425,-0.719,0.550
18/02/17 00:53:11.910,50.000000,1.194624,Locked,1210.000,35.640,-0.422,-0.719,0.549
18/02/17 00:53:12.977,50.000000,1.161440,Locked,1210.000,35.640,-0.423,-0.720,0.549
18/02/17 00:53:14.243,50.000000,1.161440,Locked,1210.000,35.640,-0.425,-0.720,0.551
18/02/17 00:53:15.313,50.000000,1.161440,Locked,1209.000,35.640,-0.424,-0.721,0.549
18/02/17 00:53:16.483,50.000000,1.144848,Locked,1209.000,35.640,-0.423,-0.720,0.549
18/02/17 00:53:17.653,51.000000,1.161440,Locked,1209.000,35.640,-0.423,-0.721,0.551
18/02/17 00:53:18.726,51.000000,1.111664,Locked,1208.000,35.640,-0.422,-0.719,0.550
18/02/17 00:53:20.091,51.000000,1.128256,Locked,1208.000,35.640,-0.424,-0.720,0.550
18/02/17 00:53:21.064,51.000000,1.144848,Locked,1208.000,35.660,-0.423,-0.719,0.549
18/02/17 00:53:22.237,51.000000,1.078480,Locked,1206.000,35.660,-0.424,-0.721,0.550
18/02/17 00:53:23.502,52.000000,1.078480,Locked,1205.000,35.660,-0.424,-0.720,0.551
18/02/17 00:53:24.282,52.000000,1.078480,Locked,1205.000,35.660,-0.423,-0.720,0.549
18/02/17 00:53:25.355,53.000000,1.061888,Locked,1205.000,35.660,-0.424,-0.721,0.551
18/02/17 00:53:26.329,53.000000,1.028704,Locked,1205.000,35.660,-0.422,-0.717,0.551
18/02/17 00:53:27.402,54.000000,1.028704,Locked,1204.000,35.660,-0.423,-0.719,0.549
18/02/17 00:53:28.671,55.000000,1.045296,Locked,1204.000,35.660,-0.421,-0.719,0.550
18/02/17 00:53:29.451,55.000000,1.028704,Locked,1204.000,35.660,-0.423,-0.721,0.549
18/02/17 00:53:30.527,57.000000,1.045296,Locked,1204.000,35.660,-0.425,-0.720,0.549
18/02/17 00:53:31.793,57.000000,1.078480,Locked,1203.000,35.660,-0.422,-0.719,0.549
18/02/17 00:53:32.672,57.000000,1.045296,Locked,1203.000,35.660,-0.424,-0.721,0.548
18/02/17 00:53:33.740,56.000000,1.061888,Locked,1203.000,35.660,-0.424,-0.721,0.549
18/02/17 00:53:34.814,56.000000,1.095072,Locked,1203.000,35.660,-0.422,-0.721,0.550
18/02/17 00:53:35.884,55.000000,1.078480,Locked,1202.000,35.660,-0.424,-0.720,0.550
18/02/17 00:53:37.251,55.000000,1.095072,Locked,1203.000,35.660,-0.424,-0.720,0.549
18/02/17 00:53:38.234,55.000000,1.128256,Locked,1205.000,35.660,-0.423,-0.721,0.550
18/02/17 00:53:39.206,54.000000,1.111664,Locked,1204.000,35.660,-0.423,-0.721,0.551
18/02/17 00:53:40.370,54.000000,1.111664,Locked,1204.000,35.660,-0.425,-0.721,0.550
18/02/17 00:53:41.445,54.000000,1.095072,Locked,1205.000,35.660,-0.422,-0.719,0.550
18/02/17 00:53:42.518,54.000000,1.095072,Locked,1204.000,35.660,-0.424,-0.722,0.549
18/02/17 00:53:43.597,54.000000,1.095072,Locked,1204.000,35.660,-0.424,-0.720,0.548
18/02/17 00:53:44.671,53.000000,1.061888,Locked,1204.000,35.660,-0.423,-0.719,0.550
18/02/17 00:53:45.732,54.000000,1.061888,Locked,1204.000,35.660,-0.423,-0.720,0.551
18/02/17 00:53:46.912,54.000000,1.045296,Locked,1203.000,35.660,-0.424,-0.721,0.550
18/02/17 00:53:47.978,55.000000,1.045296,Locked,1203.000,35.660,-0.423,-0.720,0.550
18/02/17 00:53:49.148,55.000000,1.061888,Locked,1202.000,35.660,-0.424,-0.720,0.550
18/02/17 00:53:49.931,55.000000,1.078480,Locked,1202.000,35.660,-0.422,-0.719,0.549
18/02/17 00:53:51.096,55.000000,1.078480,Locked,1200.000,35.670,-0.424,-0.720,0.550
18/02/17 00:53:52.169,55.000000,1.095072,Locked,1200.000,35.670,-0.421,-0.719,0.549
18/02/17 00:53:53.343,55.000000,1.061888,Locked,1200.000,35.670,-0.425,-0.721,0.549
18/02/17 00:53:54.314,55.000000,1.095072,Locked,1199.000,35.670,-0.424,-0.721,0.550
18/02/17 00:53:55.592,55.000000,1.111664,Locked,1199.000,35.670,-0.424,-0.720,0.550
18/02/17 00:53:56.458,55.000000,1.078480,Locked,1198.000,35.670,-0.424,-0.720,0.549
18/02/17 00:53:57.825,54.000000,1.095072,Locked,1198.000,35.670,-0.422,-0.719,0.548
18/02/17 00:53:58.994,54.000000,1.095072,Locked,1197.000,35.670,-0.422,-0.719,0.550
18/02/17 00:53:59.773,54.000000,1.078480,Locked,1197.000,35.670,-0.422,-0.719,0.549
18/02/17 00:54:00.944,54.000000,1.095072,Locked,1196.000,35.670,-0.423,-0.717,0.550
18/02/17 00:54:02.015,54.000000,1.111664,Locked,1196.000,35.670,-0.423,-0.720,0.549
18/02/17 00:54:03.381,54.000000,1.078480,Locked,1195.000,35.670,-0.424,-0.720,0.550
18/02/17 00:54:04.454,54.000000,1.095072,Locked,1193.000,35.670,-0.424,-0.720,0.549
18/02/17 00:54:05.530,54.000000,1.128256,Locked,1191.000,35.670,-0.423,-0.721,0.549
18/02/17 00:54:06.404,53.000000,1.078480,Locked,1190.000,35.670,-0.422,-0.719,0.550
18/02/17 00:54:07.768,54.000000,1.111664,Locked,1189.000,35.670,-0.423,-0.721,0.550
18/02/17 00:54:08.843,54.000000,1.095072,Locked,1189.000,35.670,-0.423,-0.721,0.551
18/02/17 00:54:09.622,53.000000,1.061888,Locked,1188.000,35.670,-0.424,-0.720,0.550
18/02/17 00:54:10.695,54.000000,1.078480,Locked,1188.000,35.670,-0.423,-0.720,0.550
18/02/17 00:54:11.769,54.000000,1.095072,Locked,1186.000,35.670,-0.423,-0.719,0.550
18/02/17 00:54:13.141,54.000000,1.061888,Locked,1185.000,35.670,-0.425,-0.720,0.551
18/02/17 00:54:13.917,54.000000,1.061888,Locked,1184.000,35.670,-0.422,-0.720,0.549
18/02/17 00:54:15.383,55.000000,1.095072,Locked,1184.000,35.670,-0.424,-0.723,0.551
18/02/17 00:54:16.057,54.000000,1.061888,Locked,1185.000,35.670,-0.424,-0.721,0.550
18/02/17 00:54:17.528,55.000000,1.078480,Locked,1184.000,35.670,-0.423,-0.720,0.551
18/02/17 00:54:18.203,55.000000,1.061888,Locked,1184.000,35.670,-0.424,-0.720,0.549
18/02/17 00:54:19.474,55.000000,1.045296,Locked,1183.000,35.670,-0.424,-0.720,0.551
18/02/17 00:54:20.643,56.000000,1.061888,Locked,1183.000,35.680,-0.422,-0.719,0.550
18/02/17 00:54:21.419,56.000000,1.061888,Locked,1182.000,35.680,-0.424,-0.720,0.552
18/02/17 00:54:22.491,56.000000,1.045296,Locked,1182.000,35.680,-0.422,-0.719,0.550
18/02/17 00:54:23.468,56.000000,1.045296,Locked,1182.000,35.680,-0.424,-0.720,0.552
18/02/17 00:54:24.745,56.000000,1.078480,Locked,1181.000,35.680,-0.421,-0.719,0.548
18/02/17 00:54:25.909,56.000000,1.061888,Locked,1182.000,35.680,-0.424,-0.719,0.551
18/02/17 00:54:26.683,56.000000,1.061888,Locked,1181.000,35.680,-0.424,-0.721,0.549
18/02/17 00:54:27.759,56.000000,1.095072,Locked,1181.000,35.680,-0.424,-0.720,0.550
18/02/17 00:54:28.828,55.000000,1.078480,Locked,1179.000,35.680,-0.425,-0.721,0.549
18/02/17 00:54:30.198,55.000000,1.095072,Locked,1179.000,35.680,-0.423,-0.720,0.549
18/02/17 00:54:31.078,55.000000,1.111664,Locked,1179.000,35.680,-0.422,-0.719,0.550
18/02/17 00:54:32.439,54.000000,1.095072,Locked,1178.000,35.680,-0.425,-0.718,0.551
18/02/17 00:54:33.314,55.000000,1.111664,Locked,1178.000,35.680,-0.421,-0.720,0.550
18/02/17 00:54:34.584,54.000000,1.111664,Locked,1177.000,35.680,-0.423,-0.721,0.550
18/02/17 00:54:35.751,53.000000,1.095072,Locked,1177.000,35.680,-0.424,-0.720,0.549
18/02/17 00:54:36.629,54.000000,1.111664,Locked,1177.000,35.680,-0.421,-0.719,0.548
18/02/17 00:54:37.701,53.000000,1.078480,Locked,1177.000,35.680,-0.423,-0.721,0.548
18/02/17 00:54:38.775,53.000000,1.111664,Locked,1178.000,35.680,-0.425,-0.720,0.549
18/02/17 00:54:39.946,53.000000,1.111664,Locked,1179.000,35.680,-0.423,-0.721,0.550
18/02/17 00:54:41.018,53.000000,1.095072,Locked,1179.000,35.680,-0.424,-0.720,0.550
18/02/17 00:54:42.191,53.000000,1.111664,Locked,1179.000,35.680,-0.423,-0.720,0.549
18/02/17 00:54:43.656,54.000000,1.128256,Locked,1179.000,35.680,-0.424,-0.720,0.551
18/02/17 00:54:44.331,54.000000,1.111664,Locked,1178.000,35.680,-0.424,-0.721,0.549
18/02/17 00:54:45.701,53.000000,1.128256,Locked,1178.000,35.680,-0.424,-0.721,0.550
18/02/17 00:54:47.063,53.000000,1.144848,Locked,1177.000,35.680,-0.424,-0.720,0.550
18/02/17 00:54:47.746,52.000000,1.095072,Locked,1177.000,35.680,-0.423,-0.720,0.550
18/02/17 00:54:49.304,53.000000,1.144848,Locked,1176.000,35.680,-0.424,-0.721,0.550
18/02/17 00:54:50.388,53.000000,1.128256,Locked,1176.000,35.680,-0.424,-0.721,0.550
18/02/17 00:54:51.457,52.000000,1.111664,Locked,1176.000,35.690,-0.424,-0.721,0.550
18/02/17 00:54:52.237,53.000000,1.128256,Locked,1175.000,35.690,-0.423,-0.720,0.551
18/02/17 00:54:53.791,52.000000,1.111664,Locked,1175.000,35.690,-0.424,-0.720,0.551
18/02/17 00:54:54.777,52.000000,1.111664,Locked,1174.000,35.690,-0.423,-0.719,0.549
18/02/17 00:54:55.643,52.000000,1.128256,Locked,1174.000,35.690,-0.423,-0.721,0.550
18/02/17 00:54:56.715,52.000000,1.078480,Locked,1174.000,35.690,-0.423,-0.719,0.551
18/02/17 00:54:57.788,53.000000,1.078480,Locked,1172.000,35.690,-0.423,-0.720,0.549
18/02/17 00:54:59.162,53.000000,1.078480,Locked,1172.000,35.690,-0.424,-0.719,0.551
18/02/17 00:54:59.933,53.000000,1.061888,Locked,1171.000,35.690,-0.423,-0.720,0.549
18/02/17 00:55:01.115,54.000000,1.045296,Locked,1170.000,35.690,-0.423,-0.719,0.550
18/02/17 00:55:01.980,54.000000,1.078480,Locked,1170.000,35.690,-0.425,-0.721,0.550
18/02/17 00:55:03.052,54.000000,1.061888,Locked,1169.000,35.690,-0.423,-0.721,0.550
18/02/17 00:55:04.230,56.000000,1.061888,Locked,1168.000,35.690,-0.423,-0.720,0.548
18/02/17 00:55:05.202,56.000000,1.095072,Locked,1166.000,35.690,-0.422,-0.720,0.549
18/02/17 00:55:06.469,55.000000,1.061888,Locked,1166.000,35.690,-0.423,-0.720,0.549
18/02/17 00:55:07.541,55.000000,1.095072,Locked,1164.000,35.690,-0.425,-0.720,0.549
18/02/17 00:55:08.512,55.000000,1.111664,Locked,1164.000,35.690,-0.425,-0.721,0.549
18/02/17 00:55:09.588,54.000000,1.078480,Locked,1163.000,35.690,-0.423,-0.720,0.549
18/02/17 00:55:11.048,54.000000,1.111664,Locked,1163.000,35.690,-0.424,-0.721,0.551
18/02/17 00:55:11.827,54.000000,1.128256,Locked,1162.000,35.690,-0.425,-0.720,0.550
18/02/17 00:55:12.903,53.000000,1.111664,Locked,1163.000,35.690,-0.424,-0.720,0.551
18/02/17 00:55:14.074,53.000000,1.111664,Locked,1162.000,35.690,-0.424,-0.720,0.550
18/02/17 00:55:15.143,54.000000,1.078480,Locked,1162.000,35.690,-0.423,-0.719,0.550
18/02/17 00:55:16.415,54.000000,1.078480,Locked,1161.000,35.690,-0.424,-0.720,0.550
18/02/17 00:55:17.487,54.000000,1.095072,Locked,1161.000,35.690,-0.425,-0.720,0.550
