Time,GSR
24.01.17 02:19:00.867,1367.000
24.01.17 02:19:01.067,1367.000
24.01.17 02:19:01.164,1367.000
24.01.17 02:19:01.359,1367.000
24.01.17 02:19:01.948,1367.000
24.01.17 02:19:02.044,1367.000
24.01.17 02:19:02.141,1367.000
24.01.17 02:19:02.232,1366.000
24.01.17 02:19:02.433,1367.000
24.01.17 02:19:03.023,1367.000
24.01.17 02:19:03.117,1367.000
24.01.17 02:19:03.212,1367.000
24.01.17 02:19:03.312,1366.000
24.01.17 02:19:03.407,1367.000
24.01.17 02:19:03.597,1367.000
24.01.17 02:19:04.188,1367.000
24.01.17 02:19:04.288,1367.000
24.01.17 02:19:04.486,1367.000
24.01.17 02:19:04.584,1367.000
24.01.17 02:19:04.683,1367.000
24.01.17 02:19:04.766,1366.000
24.01.17 02:19:05.070,1367.000
24.01.17 02:19:05.163,1367.000
24.01.17 02:19:05.358,1367.000
24.01.17 02:19:05.546,1367.000
24.01.17 02:19:05.758,1367.000
24.01.17 02:19:05.942,1367.000
24.01.17 02:19:06.137,1367.000
24.01.17 02:19:06.424,1367.000
24.01.17 02:19:06.619,1367.000
24.01.17 02:19:06.815,1364.000
24.01.17 02:19:07.009,1363.000
24.01.17 02:19:07.205,1362.000
24.01.17 02:19:07.399,1362.000
24.01.17 02:19:07.595,1362.000
24.01.17 02:19:07.789,1362.000
24.01.17 02:19:07.985,1362.000
24.01.17 02:19:08.579,1363.000
24.01.17 02:19:08.674,1364.000
24.01.17 02:19:08.868,1364.000
24.01.17 02:19:08.976,1364.000
24.01.17 02:19:09.073,1364.000
24.01.17 02:19:09.154,1364.000
24.01.17 02:19:09.355,1364.000
24.01.17 02:19:09.544,1364.000
24.01.17 02:19:09.746,1366.000
24.01.17 02:19:09.934,1364.000
24.01.17 02:19:10.141,1366.000
24.01.17 02:19:10.324,1366.000
24.01.17 02:19:10.528,1366.000
24.01.17 02:19:10.718,1366.000
24.01.17 02:19:11.007,1366.000
24.01.17 02:19:11.203,1366.000
24.01.17 02:19:11.396,1366.000
24.01.17 02:19:11.592,1366.000
24.01.17 02:19:11.788,1366.000
24.01.17 02:19:11.983,1366.000
24.01.17 02:19:12.177,1366.000
24.01.17 02:19:12.372,1366.000
24.01.17 02:19:12.964,1366.000
24.01.17 02:19:13.059,1366.000
24.01.17 02:19:13.250,1364.000
24.01.17 02:19:13.263,1364.000
24.01.17 02:19:13.383,1364.000
24.01.17 02:19:13.542,1364.000
24.01.17 02:19:14.145,1363.000
24.01.17 02:19:14.159,1362.000
24.01.17 02:19:14.243,1360.000
24.01.17 02:19:14.332,1360.000
24.01.17 02:19:14.523,1363.000
24.01.17 02:19:14.711,1363.000
24.01.17 02:19:14.913,1363.000
24.01.17 02:19:15.101,1364.000
24.01.17 02:19:15.325,1364.000
24.01.17 02:19:15.590,1364.000
24.01.17 02:19:15.784,1364.000
24.01.17 02:19:15.980,1364.000
24.01.17 02:19:16.175,1364.000
24.01.17 02:19:16.370,1364.000
24.01.17 02:19:16.564,1364.000
24.01.17 02:19:16.760,1366.000
24.01.17 02:19:16.954,1366.000
24.01.17 02:19:17.150,1366.000
24.01.17 02:19:17.344,1366.000
24.01.17 02:19:17.545,1366.000
24.01.17 02:19:17.734,1366.000
24.01.17 02:19:17.930,1364.000
24.01.17 02:19:18.524,1363.000
24.01.17 02:19:18.621,1363.000
24.01.17 02:19:18.818,1362.000
24.01.17 02:19:18.911,1363.000
24.01.17 02:19:19.022,1362.000
24.01.17 02:19:19.100,1362.000
24.01.17 02:19:19.300,1362.000
24.01.17 02:19:19.493,1362.000
24.01.17 02:19:19.691,1360.000
24.01.17 02:19:19.879,1360.000
24.01.17 02:19:20.173,1360.000
24.01.17 02:19:20.758,1360.000
24.01.17 02:19:20.866,1360.000
24.01.17 02:19:20.959,1362.000
24.01.17 02:19:21.063,1363.000
24.01.17 02:19:21.148,1363.000
24.01.17 02:19:21.441,1363.000
24.01.17 02:19:21.538,1363.000
24.01.17 02:19:21.732,1363.000
24.01.17 02:19:21.928,1363.000
24.01.17 02:19:22.122,1364.000
24.01.17 02:19:22.317,1364.000
24.01.17 02:19:22.512,1363.000
24.01.17 02:19:22.708,1362.000
24.01.17 02:19:22.902,1360.000
24.01.17 02:19:23.103,1360.000
24.01.17 02:19:23.299,1360.000
24.01.17 02:19:23.493,1359.000
24.01.17 02:19:24.079,1359.000
24.01.17 02:19:24.178,1358.000
24.01.17 02:19:24.276,1358.000
24.01.17 02:19:24.391,1358.000
24.01.17 02:19:24.470,1356.000
24.01.17 02:19:24.754,1356.000
24.01.17 02:19:24.950,1356.000
24.01.17 02:19:25.542,1355.000
24.01.17 02:19:25.734,1355.000
24.01.17 02:19:25.937,1355.000
24.01.17 02:19:26.029,1355.000
24.01.17 02:19:26.133,1355.000
24.01.17 02:19:26.139,1354.000
24.01.17 02:19:26.330,1352.000
24.01.17 02:19:26.510,1352.000
24.01.17 02:19:26.715,1352.000
24.01.17 02:19:26.900,1354.000
24.01.17 02:19:27.101,1352.000
24.01.17 02:19:27.294,1352.000
24.01.17 02:19:27.498,1352.000
24.01.17 02:19:27.680,1352.000
24.01.17 02:19:27.887,1352.000
24.01.17 02:19:28.469,1352.000
24.01.17 02:19:28.665,1351.000
24.01.17 02:19:28.850,1351.000
24.01.17 02:19:29.047,1351.000
24.01.17 02:19:29.056,1351.000
24.01.17 02:19:29.165,1351.000
24.01.17 02:19:29.251,1351.000
24.01.17 02:19:29.935,1351.000
24.01.17 02:19:29.947,1351.000
24.01.17 02:19:30.038,1351.000
24.01.17 02:19:30.119,1351.000
24.01.17 02:19:30.318,1351.000
24.01.17 02:19:30.508,1351.000
24.01.17 02:19:31.108,1351.000
24.01.17 02:19:31.191,1351.000
24.01.17 02:19:31.306,1351.000
24.01.17 02:19:31.321,1349.000
24.01.17 02:19:31.488,1351.000
24.01.17 02:19:31.677,1351.000
24.01.17 02:19:31.883,1349.000
24.01.17 02:19:32.067,1349.000
24.01.17 02:19:32.268,1348.000
24.01.17 02:19:32.457,1349.000
24.01.17 02:19:32.662,1351.000
24.01.17 02:19:32.847,1349.000
24.01.17 02:19:33.048,1349.000
24.01.17 02:19:33.248,1349.000
24.01.17 02:19:33.442,1349.000
24.01.17 02:19:34.029,1349.000
24.01.17 02:19:34.214,1349.000
24.01.17 02:19:34.220,1349.000
24.01.17 02:19:34.333,1349.000
24.01.17 02:19:34.505,1349.000
24.01.17 02:19:34.700,1349.000
24.01.17 02:19:34.896,1349.000
24.01.17 02:19:35.490,1349.000
24.01.17 02:19:35.686,1348.000
24.01.17 02:19:35.779,1349.000
24.01.17 02:19:35.880,1348.000
24.01.17 02:19:35.897,1348.000
24.01.17 02:19:36.066,1348.000
24.01.17 02:19:36.277,1348.000
24.01.17 02:19:36.455,1348.000
24.01.17 02:19:36.662,1348.000
24.01.17 02:19:36.845,1348.000
24.01.17 02:19:37.046,1348.000
24.01.17 02:19:37.235,1348.000
24.01.17 02:19:37.441,1349.000
24.01.17 02:19:37.625,1349.000
24.01.17 02:19:37.832,1349.000
24.01.17 02:19:38.015,1349.000
24.01.17 02:19:38.223,1349.000
24.01.17 02:19:38.405,1349.000
24.01.17 02:19:38.698,1349.000
24.01.17 02:19:38.893,1351.000
24.01.17 02:19:39.088,1349.000
24.01.17 02:19:39.284,1349.000
24.01.17 02:19:39.478,1349.000
24.01.17 02:19:39.674,1348.000
24.01.17 02:19:39.868,1348.000
24.01.17 02:19:40.063,1348.000
24.01.17 02:19:40.268,1347.000
24.01.17 02:19:40.454,1348.000
24.01.17 02:19:41.045,1348.000
24.01.17 02:19:41.141,1347.000
24.01.17 02:19:41.429,1347.000
24.01.17 02:19:41.526,1348.000
24.01.17 02:19:41.634,1348.000
24.01.17 02:19:41.820,1348.000
24.01.17 02:19:41.832,1348.000
24.01.17 02:19:42.012,1348.000
24.01.17 02:19:42.214,1348.000
24.01.17 02:19:42.403,1348.000
24.01.17 02:19:42.606,1348.000
24.01.17 02:19:42.793,1348.000
24.01.17 02:19:42.999,1348.000
24.01.17 02:19:43.769,1348.000
24.01.17 02:19:43.876,1348.000
24.01.17 02:19:43.970,1347.000
24.01.17 02:19:44.077,1348.000
24.01.17 02:19:44.164,1348.000
24.01.17 02:19:44.273,1348.000
24.01.17 02:19:44.451,1348.000
24.01.17 02:19:44.645,1348.000
24.01.17 02:19:44.841,1348.000
24.01.17 02:19:45.433,1348.000
24.01.17 02:19:45.530,1348.000
24.01.17 02:19:45.821,1348.000
24.01.17 02:19:45.923,1348.000
24.01.17 02:19:46.114,1348.000
24.01.17 02:19:46.216,1348.000
24.01.17 02:19:46.322,1348.000
24.01.17 02:19:46.409,1348.000
24.01.17 02:19:46.604,1348.000
24.01.17 02:19:46.792,1348.000
24.01.17 02:19:46.992,1348.000
24.01.17 02:19:47.180,1348.000
24.01.17 02:19:47.386,1348.000
24.01.17 02:19:47.570,1348.000
24.01.17 02:19:47.863,1347.000
24.01.17 02:19:48.059,1347.000
24.01.17 02:19:48.254,1348.000
24.01.17 02:19:48.839,1348.000
24.01.17 02:19:48.936,1348.000
24.01.17 02:19:49.034,1348.000
24.01.17 02:19:49.141,1348.000
24.01.17 02:19:49.229,1347.000
24.01.17 02:19:49.423,1348.000
24.01.17 02:19:49.619,1348.000
24.01.17 02:19:49.813,1348.000
24.01.17 02:19:50.009,1348.000
24.01.17 02:19:50.209,1348.000
24.01.17 02:19:50.399,1348.000
24.01.17 02:19:50.994,1348.000
24.01.17 02:19:51.086,1348.000
24.01.17 02:19:51.281,1348.000
24.01.17 02:19:51.382,1348.000
24.01.17 02:19:51.397,1348.000
24.01.17 02:19:51.568,1348.000
24.01.17 02:19:51.769,1348.000
24.01.17 02:19:51.962,1348.000
24.01.17 02:19:52.159,1348.000
24.01.17 02:19:52.838,1347.000
24.01.17 02:19:52.852,1348.000
24.01.17 02:19:52.942,1348.000
24.01.17 02:19:53.037,1348.000
24.01.17 02:19:53.617,1347.000
24.01.17 02:19:53.725,1347.000
24.01.17 02:19:53.810,1347.000
24.01.17 02:19:53.929,1347.000
24.01.17 02:19:54.021,1347.000
24.01.17 02:19:54.200,1347.000
24.01.17 02:19:54.396,1347.000
24.01.17 02:19:54.590,1347.000
24.01.17 02:19:54.786,1347.000
24.01.17 02:19:54.981,1347.000
24.01.17 02:19:55.176,1347.000
24.01.17 02:19:55.371,1347.000
24.01.17 02:19:55.567,1345.000
24.01.17 02:19:56.263,1345.000
24.01.17 02:19:56.353,1345.000
24.01.17 02:19:56.453,1345.000
24.01.17 02:19:56.549,1345.000
24.01.17 02:19:56.639,1345.000
24.01.17 02:19:56.743,1345.000
24.01.17 02:19:57.333,1345.000
24.01.17 02:19:57.525,1347.000
24.01.17 02:19:57.536,1345.000
24.01.17 02:19:57.619,1347.000
24.01.17 02:19:57.809,1345.000
24.01.17 02:19:58.406,1345.000
24.01.17 02:19:58.502,1345.000
24.01.17 02:19:58.596,1345.000
24.01.17 02:19:58.604,1345.000
24.01.17 02:19:58.804,1345.000
24.01.17 02:19:58.978,1345.000
24.01.17 02:19:59.179,1345.000
24.01.17 02:19:59.368,1345.000
24.01.17 02:19:59.573,1345.000
24.01.17 02:19:59.758,1344.000
24.01.17 02:19:59.966,1344.000
24.01.17 02:20:00.162,1344.000
24.01.17 02:20:00.349,1344.000
24.01.17 02:20:00.934,1344.000
24.01.17 02:20:01.047,1344.000
24.01.17 02:20:01.129,1344.000
24.01.17 02:20:01.246,1344.000
24.01.17 02:20:01.324,1344.000
24.01.17 02:20:01.616,1344.000
24.01.17 02:20:01.806,1343.000
24.01.17 02:20:02.398,1343.000
24.01.17 02:20:02.504,1343.000
24.01.17 02:20:02.597,1340.000
24.01.17 02:20:02.778,1341.000
24.01.17 02:20:02.803,1341.000
24.01.17 02:20:02.977,1341.000
24.01.17 02:20:03.569,1341.000
24.01.17 02:20:03.756,1341.000
24.01.17 02:20:03.866,1341.000
24.01.17 02:20:04.049,1340.000
24.01.17 02:20:04.159,1340.000
24.01.17 02:20:04.165,1340.000
24.01.17 02:20:04.346,1341.000
24.01.17 02:20:04.536,1341.000
24.01.17 02:20:04.737,1339.000
24.01.17 02:20:04.926,1340.000
24.01.17 02:20:05.133,1340.000
24.01.17 02:20:05.317,1339.000
24.01.17 02:20:05.517,1339.000
24.01.17 02:20:06.109,1339.000
24.01.17 02:20:06.205,1339.000
24.01.17 02:20:06.391,1337.000
24.01.17 02:20:06.415,1339.000
24.01.17 02:20:06.584,1339.000
24.01.17 02:20:06.779,1339.000
24.01.17 02:20:06.975,1339.000
24.01.17 02:20:07.565,1340.000
24.01.17 02:20:07.667,1341.000
24.01.17 02:20:07.773,1339.000
24.01.17 02:20:07.858,1339.000
24.01.17 02:20:07.954,1341.000
24.01.17 02:20:08.144,1340.000
24.01.17 02:20:08.344,1340.000
24.01.17 02:20:08.533,1340.000
24.01.17 02:20:08.740,1340.000
24.01.17 02:20:08.923,1341.000
24.01.17 02:20:09.124,1343.000
24.01.17 02:20:09.314,1341.000
24.01.17 02:20:09.519,1341.000
24.01.17 02:20:09.703,1340.000
24.01.17 02:20:09.915,1341.000
24.01.17 02:20:10.100,1341.000
24.01.17 02:20:10.298,1344.000
24.01.17 02:20:10.880,1343.000
24.01.17 02:20:10.988,1344.000
24.01.17 02:20:11.082,1341.000
24.01.17 02:20:11.176,1341.000
24.01.17 02:20:11.362,1341.000
24.01.17 02:20:11.556,1340.000
24.01.17 02:20:11.752,1340.000
24.01.17 02:20:12.344,1341.000
24.01.17 02:20:12.438,1341.000
24.01.17 02:20:12.555,1343.000
24.01.17 02:20:12.566,1341.000
24.01.17 02:20:12.732,1341.000
24.01.17 02:20:12.922,1343.000
24.01.17 02:20:13.122,1343.000
24.01.17 02:20:13.312,1344.000
24.01.17 02:20:13.902,1341.000
24.01.17 02:20:14.007,1343.000
24.01.17 02:20:14.097,1343.000
24.01.17 02:20:14.202,1343.000
24.01.17 02:20:14.292,1345.000
24.01.17 02:20:14.481,1343.000
24.01.17 02:20:14.689,1343.000
24.01.17 02:20:14.871,1344.000
24.01.17 02:20:15.072,1347.000
24.01.17 02:20:15.261,1343.000
24.01.17 02:20:15.554,1341.000
24.01.17 02:20:15.750,1347.000
24.01.17 02:20:15.944,1345.000
24.01.17 02:20:16.140,1344.000
24.01.17 02:20:16.438,1344.000
24.01.17 02:20:16.530,1344.000
24.01.17 02:20:16.723,1344.000
24.01.17 02:20:16.925,1344.000
24.01.17 02:20:17.120,1343.000
24.01.17 02:20:17.309,1344.000
24.01.17 02:20:17.905,1343.000
24.01.17 02:20:17.997,1344.000
24.01.17 02:20:18.191,1344.000
24.01.17 02:20:18.198,1343.000
24.01.17 02:20:18.300,1341.000
24.01.17 02:20:18.480,1344.000
24.01.17 02:20:19.076,1344.000
24.01.17 02:20:19.260,1341.000
24.01.17 02:20:19.365,1344.000
24.01.17 02:20:19.468,1344.000
24.01.17 02:20:19.478,1344.000
24.01.17 02:20:19.649,1343.000
24.01.17 02:20:19.850,1344.000
24.01.17 02:20:20.527,1344.000
24.01.17 02:20:20.722,1343.000
24.01.17 02:20:20.820,1345.000
24.01.17 02:20:21.015,1345.000
24.01.17 02:20:21.022,1345.000
24.01.17 02:20:21.131,1345.000
24.01.17 02:20:21.307,1345.000
24.01.17 02:20:21.501,1345.000
24.01.17 02:20:21.697,1344.000
24.01.17 02:20:21.895,1345.000
24.01.17 02:20:22.087,1344.000
24.01.17 02:20:22.281,1344.000
24.01.17 02:20:22.482,1344.000
24.01.17 02:20:22.678,1345.000
24.01.17 02:20:22.868,1345.000
24.01.17 02:20:23.067,1344.000
24.01.17 02:20:23.257,1345.000
24.01.17 02:20:23.850,1344.000
24.01.17 02:20:23.859,1345.000
24.01.17 02:20:24.047,1345.000
24.01.17 02:20:24.058,1344.000
24.01.17 02:20:24.237,1344.000
24.01.17 02:20:24.426,1345.000
24.01.17 02:20:24.719,1345.000
24.01.17 02:20:25.304,1345.000
24.01.17 02:20:25.512,1344.000
24.01.17 02:20:25.598,1344.000
24.01.17 02:20:25.701,1344.000
24.01.17 02:20:25.841,1344.000
24.01.17 02:20:25.889,1344.000
24.01.17 02:20:26.090,1344.000
24.01.17 02:20:26.279,1344.000
24.01.17 02:20:26.485,1345.000
24.01.17 02:20:26.669,1344.000
24.01.17 02:20:26.870,1345.000
24.01.17 02:20:27.065,1345.000
24.01.17 02:20:27.261,1344.000
24.01.17 02:20:27.853,1344.000
24.01.17 02:20:27.947,1344.000
24.01.17 02:20:28.040,1344.000
24.01.17 02:20:28.150,1344.000
24.01.17 02:20:28.235,1344.000
24.01.17 02:20:28.434,1344.000
24.01.17 02:20:29.020,1344.000
24.01.17 02:20:29.123,1344.000
24.01.17 02:20:29.304,1344.000
24.01.17 02:20:29.317,1344.000
24.01.17 02:20:29.497,1344.000
24.01.17 02:20:30.091,1344.000
24.01.17 02:20:30.184,1344.000
24.01.17 02:20:30.383,1344.000
24.01.17 02:20:30.389,1344.000
24.01.17 02:20:30.480,1344.000
24.01.17 02:20:30.666,1344.000
24.01.17 02:20:30.883,1343.000
24.01.17 02:20:31.061,1343.000
24.01.17 02:20:31.263,1343.000
24.01.17 02:20:31.446,1343.000
24.01.17 02:20:31.653,1344.000
24.01.17 02:20:31.836,1343.000
24.01.17 02:20:32.039,1343.000
24.01.17 02:20:32.226,1343.000
24.01.17 02:20:32.427,1341.000
24.01.17 02:20:32.628,1344.000
24.01.17 02:20:32.822,1344.000
24.01.17 02:20:33.013,1343.000
24.01.17 02:20:33.208,1344.000
24.01.17 02:20:33.794,1344.000
24.01.17 02:20:33.890,1343.000
24.01.17 02:20:33.993,1344.000
24.01.17 02:20:34.094,1345.000
24.01.17 02:20:34.274,1345.000
24.01.17 02:20:34.469,1345.000
24.01.17 02:20:34.762,1347.000
24.01.17 02:20:34.868,1347.000
24.01.17 02:20:35.055,1348.000
24.01.17 02:20:35.647,1348.000
24.01.17 02:20:35.743,1348.000
24.01.17 02:20:35.847,1349.000
24.01.17 02:20:35.859,1349.000
24.01.17 02:20:36.044,1349.000
24.01.17 02:20:36.224,1349.000
24.01.17 02:20:36.425,1349.000
24.01.17 02:20:36.614,1351.000
24.01.17 02:20:36.815,1351.000
24.01.17 02:20:37.019,1351.000
24.01.17 02:20:37.205,1351.000
24.01.17 02:20:37.394,1351.000
24.01.17 02:20:37.598,1351.000
24.01.17 02:20:38.185,1351.000
24.01.17 02:20:38.389,1351.000
24.01.17 02:20:38.469,1351.000
24.01.17 02:20:38.486,1351.000
24.01.17 02:20:38.663,1351.000
24.01.17 02:20:38.857,1351.000
24.01.17 02:20:39.053,1352.000
24.01.17 02:20:39.252,1351.000
24.01.17 02:20:39.442,1349.000
24.01.17 02:20:40.035,1348.000
24.01.17 02:20:40.130,1348.000
24.01.17 02:20:40.327,1348.000
24.01.17 02:20:40.332,1348.000
24.01.17 02:20:40.438,1349.000
24.01.17 02:20:40.612,1351.000
24.01.17 02:20:41.207,1351.000
24.01.17 02:20:41.296,1351.000
24.01.17 02:20:41.313,1351.000
24.01.17 02:20:41.401,1351.000
24.01.17 02:20:41.601,1352.000
24.01.17 02:20:41.782,1352.000
24.01.17 02:20:41.982,1351.000
24.01.17 02:20:42.172,1351.000
24.01.17 02:20:42.372,1349.000
24.01.17 02:20:42.959,1348.000
24.01.17 02:20:43.148,1348.000
24.01.17 02:20:43.253,1348.000
24.01.17 02:20:43.263,1348.000
24.01.17 02:20:43.440,1347.000
24.01.17 02:20:43.634,1347.000
24.01.17 02:20:43.831,1348.000
24.01.17 02:20:44.024,1349.000
24.01.17 02:20:44.220,1351.000
24.01.17 02:20:44.415,1349.000
24.01.17 02:20:44.610,1351.000
24.01.17 02:20:45.207,1351.000
24.01.17 02:20:45.298,1351.000
24.01.17 02:20:45.405,1351.000
24.01.17 02:20:45.493,1352.000
24.01.17 02:20:45.590,1351.000
24.01.17 02:20:45.780,1351.000
24.01.17 02:20:45.983,1352.000
24.01.17 02:20:46.169,1351.000
24.01.17 02:20:46.380,1352.000
24.01.17 02:20:46.559,1352.000
24.01.17 02:20:46.760,1352.000
24.01.17 02:20:46.949,1352.000
24.01.17 02:20:47.157,1352.000
24.01.17 02:20:47.339,1352.000
24.01.17 02:20:47.633,1352.000
24.01.17 02:20:47.828,1352.000
24.01.17 02:20:48.022,1351.000
24.01.17 02:20:48.218,1348.000
24.01.17 02:20:48.412,1348.000
24.01.17 02:20:48.608,1348.000
24.01.17 02:20:48.901,1348.000
24.01.17 02:20:48.998,1348.000
24.01.17 02:20:49.192,1347.000
24.01.17 02:20:49.388,1347.000
24.01.17 02:20:49.983,1345.000
24.01.17 02:20:49.994,1345.000
24.01.17 02:20:50.175,1345.000
24.01.17 02:20:50.181,1344.000
24.01.17 02:20:50.368,1344.000
24.01.17 02:20:50.558,1344.000
24.01.17 02:20:51.150,1344.000
24.01.17 02:20:51.338,1343.000
24.01.17 02:20:51.441,1343.000
24.01.17 02:20:51.541,1343.000
24.01.17 02:20:51.563,1343.000
24.01.17 02:20:51.727,1343.000
24.01.17 02:20:51.932,1343.000
24.01.17 02:20:52.215,1343.000
24.01.17 02:20:52.410,1341.000
24.01.17 02:20:52.605,1341.000
24.01.17 02:20:52.800,1341.000
24.01.17 02:20:52.995,1341.000
24.01.17 02:20:53.189,1341.000
24.01.17 02:20:53.392,1341.000
24.01.17 02:20:53.579,1341.000
24.01.17 02:20:53.775,1340.000
24.01.17 02:20:53.969,1340.000
24.01.17 02:20:54.165,1340.000
24.01.17 02:20:54.360,1340.000
24.01.17 02:20:54.556,1340.000
24.01.17 02:20:55.150,1340.000
24.01.17 02:20:55.245,1340.000
24.01.17 02:20:55.343,1340.000
24.01.17 02:20:55.349,1341.000
24.01.17 02:20:55.541,1343.000
24.01.17 02:20:55.725,1343.000
24.01.17 02:20:55.925,1344.000
24.01.17 02:20:56.119,1344.000
24.01.17 02:20:56.321,1344.000
24.01.17 02:20:56.504,1344.000
24.01.17 02:20:56.709,1344.000
24.01.17 02:20:57.384,1344.000
24.01.17 02:20:57.578,1345.000
24.01.17 02:20:57.675,1345.000
24.01.17 02:20:57.783,1345.000
24.01.17 02:20:57.884,1345.000
24.01.17 02:20:57.968,1345.000
24.01.17 02:20:58.163,1345.000
24.01.17 02:20:58.358,1347.000
24.01.17 02:20:58.553,1347.000
24.01.17 02:20:58.747,1347.000
24.01.17 02:20:58.943,1347.000
24.01.17 02:20:59.137,1347.000
24.01.17 02:20:59.333,1347.000
24.01.17 02:20:59.527,1347.000
24.01.17 02:20:59.723,1345.000
24.01.17 02:20:59.928,1345.000
24.01.17 02:21:00.124,1347.000
24.01.17 02:21:00.703,1347.000
24.01.17 02:21:00.898,1347.000
24.01.17 02:21:01.196,1347.000
24.01.17 02:21:01.299,1347.000
24.01.17 02:21:01.391,1347.000
24.01.17 02:21:01.492,1347.000
24.01.17 02:21:01.575,1347.000
24.01.17 02:21:02.171,1347.000
24.01.17 02:21:02.270,1347.000
24.01.17 02:21:02.361,1345.000
24.01.17 02:21:02.465,1345.000
24.01.17 02:21:02.556,1343.000
24.01.17 02:21:02.745,1345.000
24.01.17 02:21:03.336,1345.000
24.01.17 02:21:03.435,1345.000
24.01.17 02:21:03.536,1345.000
24.01.17 02:21:03.545,1345.000
24.01.17 02:21:03.731,1345.000
24.01.17 02:21:03.915,1345.000
24.01.17 02:21:04.121,1345.000
24.01.17 02:21:04.305,1345.000
24.01.17 02:21:04.510,1345.000
24.01.17 02:21:05.188,1345.000
24.01.17 02:21:05.389,1345.000
24.01.17 02:21:05.486,1344.000
24.01.17 02:21:05.671,1341.000
24.01.17 02:21:05.770,1341.000
24.01.17 02:21:05.782,1340.000
24.01.17 02:21:05.876,1340.000
24.01.17 02:21:06.555,1340.000
24.01.17 02:21:06.657,1339.000
24.01.17 02:21:06.759,1339.000
24.01.17 02:21:06.852,1339.000
24.01.17 02:21:06.943,1339.000
24.01.17 02:21:07.133,1339.000
24.01.17 02:21:07.334,1337.000
24.01.17 02:21:07.523,1339.000
24.01.17 02:21:07.723,1337.000
24.01.17 02:21:07.912,1337.000
24.01.17 02:21:08.115,1337.000
24.01.17 02:21:08.302,1337.000
24.01.17 02:21:08.504,1337.000
24.01.17 02:21:08.693,1337.000
24.01.17 02:21:08.896,1337.000
24.01.17 02:21:09.083,1336.000
24.01.17 02:21:09.295,1337.000
24.01.17 02:21:09.473,1337.000
24.01.17 02:21:09.676,1337.000
24.01.17 02:21:09.863,1336.000
24.01.17 02:21:10.068,1336.000
24.01.17 02:21:10.259,1336.000
24.01.17 02:21:10.457,1336.000
24.01.17 02:21:11.045,1336.000
24.01.17 02:21:11.140,1336.000
24.01.17 02:21:11.234,1336.000
24.01.17 02:21:11.435,1336.000
24.01.17 02:21:11.520,1336.000
24.01.17 02:21:11.725,1336.000
24.01.17 02:21:11.911,1336.000
24.01.17 02:21:12.505,1336.000
24.01.17 02:21:12.690,1336.000
24.01.17 02:21:12.799,1335.000
24.01.17 02:21:12.897,1335.000
24.01.17 02:21:12.993,1335.000
24.01.17 02:21:13.081,1335.000
24.01.17 02:21:13.281,1335.000
24.01.17 02:21:13.475,1335.000
24.01.17 02:21:13.676,1336.000
24.01.17 02:21:13.860,1335.000
24.01.17 02:21:14.065,1336.000
24.01.17 02:21:14.250,1335.000
24.01.17 02:21:14.451,1335.000
24.01.17 02:21:15.039,1335.000
24.01.17 02:21:15.134,1335.000
24.01.17 02:21:15.237,1336.000
24.01.17 02:21:15.335,1335.000
24.01.17 02:21:15.530,1336.000
24.01.17 02:21:15.713,1335.000
24.01.17 02:21:15.909,1333.000
24.01.17 02:21:16.109,1335.000
24.01.17 02:21:16.299,1336.000
24.01.17 02:21:16.493,1336.000
24.01.17 02:21:16.688,1336.000
24.01.17 02:21:16.889,1337.000
24.01.17 02:21:17.079,1339.000
24.01.17 02:21:17.770,1340.000
24.01.17 02:21:17.859,1339.000
24.01.17 02:21:17.962,1340.000
24.01.17 02:21:18.068,1340.000
24.01.17 02:21:18.165,1340.000
24.01.17 02:21:18.249,1341.000
24.01.17 02:21:18.852,1341.000
24.01.17 02:21:18.942,1341.000
24.01.17 02:21:19.138,1341.000
24.01.17 02:21:19.238,1341.000
24.01.17 02:21:19.338,1343.000
24.01.17 02:21:19.418,1341.000
24.01.17 02:21:19.619,1343.000
24.01.17 02:21:20.296,1343.000
24.01.17 02:21:20.491,1343.000
24.01.17 02:21:20.589,1344.000
24.01.17 02:21:20.698,1343.000
24.01.17 02:21:20.785,1343.000
24.01.17 02:21:20.880,1343.000
24.01.17 02:21:21.076,1344.000
24.01.17 02:21:21.270,1344.000
24.01.17 02:21:21.466,1344.000
24.01.17 02:21:22.067,1343.000
24.01.17 02:21:22.154,1344.000
24.01.17 02:21:22.270,1343.000
24.01.17 02:21:22.350,1343.000
24.01.17 02:21:22.446,1345.000
24.01.17 02:21:22.636,1345.000
24.01.17 02:21:22.842,1344.000
24.01.17 02:21:23.025,1344.000
24.01.17 02:21:23.231,1345.000
24.01.17 02:21:23.416,1347.000
24.01.17 02:21:23.627,1345.000
24.01.17 02:21:23.808,1347.000
24.01.17 02:21:24.007,1347.000
24.01.17 02:21:24.195,1343.000
24.01.17 02:21:24.490,1345.000
24.01.17 02:21:25.075,1347.000
24.01.17 02:21:25.185,1345.000
24.01.17 02:21:25.270,1348.000
24.01.17 02:21:25.376,1348.000
24.01.17 02:21:25.463,1348.000
24.01.17 02:21:25.658,1349.000
24.01.17 02:21:25.854,1348.000
24.01.17 02:21:26.048,1348.000
24.01.17 02:21:26.244,1349.000
24.01.17 02:21:26.438,1349.000
24.01.17 02:21:26.634,1347.000
24.01.17 02:21:26.837,1348.000
24.01.17 02:21:27.024,1348.000
24.01.17 02:21:27.621,1348.000
